endpoint,status_code,success,matched_key_path,example_value
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[56].monthly_diff_percent,1.7651564385850895
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[57].monthly_diff,1792
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[57].monthly_diff_percent,2.084520804494748
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[60].monthly_diff,816
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[60].monthly_diff_percent,0.9316663812296627
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[61].monthly_diff,975
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[61].monthly_diff_percent,1.1115164504434667
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[62].monthly_diff,1451
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[62].monthly_diff_percent,1.657338663620788
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[63].monthly_diff,1724
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[63].monthly_diff_percent,1.9700830771692053
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[64].monthly_diff,2111
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[64].monthly_diff_percent,2.4149726013293216
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[65].monthly_diff,1956
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[65].monthly_diff_percent,2.230050962821083
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[66].monthly_diff,1937
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[66].monthly_diff_percent,2.2074828769074726
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[67].monthly_diff,1893
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[67].monthly_diff_percent,2.1541963015647227
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[68].monthly_diff,1966
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[68].monthly_diff_percent,2.238695498696182
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[69].monthly_diff,1858
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[69].monthly_diff_percent,2.115715278015008
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[70].monthly_diff,2474
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[70].monthly_diff_percent,2.82904516866781
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[71].monthly_diff,2084
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[71].monthly_diff_percent,2.376282782212087
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[72].monthly_diff,1619
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[72].monthly_diff_percent,1.839438283948373
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[73].monthly_diff,1250
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[73].monthly_diff_percent,1.4177479357590055
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[74].monthly_diff,1023
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[74].monthly_diff_percent,1.1571612786462457
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[75].monthly_diff,1076
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[75].monthly_diff_percent,1.2154758542784523
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[76].monthly_diff,1144
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[76].monthly_diff_percent,1.292392507738539
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[77].monthly_diff,1123
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[77].monthly_diff_percent,1.2683676120127854
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[78].monthly_diff,1131
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[78].monthly_diff_percent,1.2783272110765753
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[79].monthly_diff,1105
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[79].monthly_diff_percent,1.2486157879274107
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[80].monthly_diff,1216
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[80].monthly_diff_percent,1.374896826204448
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[81].monthly_diff,1272
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[81].monthly_diff_percent,1.4388489208633095
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[82].monthly_diff,1418
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[82].monthly_diff_percent,1.6078191260176427
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[83].monthly_diff,1672
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[83].monthly_diff_percent,1.8993956468396418
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[84].monthly_diff,1988
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[84].monthly_diff_percent,2.2671030573960245
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[85].monthly_diff,2136
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[85].monthly_diff_percent,2.433938399480395
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[86].monthly_diff,2004
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[86].monthly_diff_percent,2.2745587651098123
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[87].monthly_diff,1540
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[87].monthly_diff_percent,1.7435607132748374
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[88].monthly_diff,1198
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[88].monthly_diff_percent,1.3551882897252292
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[89].monthly_diff,833
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[89].monthly_diff_percent,0.9391947504312629
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[90].monthly_diff,525
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[90].monthly_diff_percent,0.5898810125728925
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[91].monthly_diff,63
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[91].monthly_diff_percent,0.07060168323378123
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[92].monthly_diff,-299
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[92].monthly_diff_percent,-0.33398865108797643
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[93].monthly_diff,-455
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[93].monthly_diff_percent,-0.5074330578696733
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[94].monthly_diff,-630
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[94].monthly_diff_percent,-0.7024664377146426
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[95].monthly_diff,-368
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[95].monthly_diff_percent,-0.40994563764370373
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[96].monthly_diff,-385
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[96].monthly_diff_percent,-0.42880213844183324
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[97].monthly_diff,-277
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[97].monthly_diff_percent,-0.30888633651883984
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[98].monthly_diff,-524
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[98].monthly_diff_percent,-0.5827142920688582
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[99].monthly_diff,-384
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[99].monthly_diff_percent,-0.4276931301790965
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[100].monthly_diff,-235
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[100].monthly_diff_percent,-0.26217437384950076
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[101].monthly_diff,-18
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[101].monthly_diff_percent,-0.020130175132523655
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[102].monthly_diff,-29
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[102].monthly_diff_percent,-0.0324279596104172
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[103].monthly_diff,-201
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[103].monthly_diff_percent,-0.2243278534837781
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[104].monthly_diff,-262
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[104].monthly_diff_percent,-0.2922085164283643
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[105].monthly_diff,-262
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[105].monthly_diff_percent,-0.2922085164283643
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[106].monthly_diff,-206
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[106].monthly_diff_percent,-0.22989531950985426
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[107].monthly_diff,-1020
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[107].monthly_diff_percent,-1.1383547425867437
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[108].monthly_diff,-1076
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[108].monthly_diff_percent,-1.2001026110039148
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[109].monthly_diff,11810
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[109].monthly_diff_percent,13.169632900664615
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[110].monthly_diff,14506
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[110].monthly_diff_percent,16.187564165513546
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[111].monthly_diff,18042
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[111].monthly_diff_percent,20.11371237458194
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[112].monthly_diff,21261
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[112].monthly_diff_percent,23.70842021923124
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[113].monthly_diff,23611
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[113].monthly_diff_percent,26.265087045998108
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[114].monthly_diff,25728
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[114].monthly_diff_percent,28.55208691695613
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[115].monthly_diff,27703
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[115].monthly_diff_percent,30.82735213932009
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[116].monthly_diff,28975
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[116].monthly_diff_percent,32.338530563957185
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[117].monthly_diff,29799
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[117].monthly_diff_percent,33.28530259365994
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[118].monthly_diff,30720
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[118].monthly_diff_percent,34.314054017827225
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[119].monthly_diff,32235
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[119].monthly_diff_percent,36.09904139043182
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[120].monthly_diff,33044
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[120].monthly_diff_percent,37.0344634351359
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[121].monthly_diff,33793
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[121].monthly_diff_percent,37.87943326009954
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[122].monthly_diff,34951
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[122].monthly_diff_percent,39.24697374626631
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[123].monthly_diff,34845
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[123].monthly_diff_percent,38.9765100671141
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[124].monthly_diff,35171
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[124].monthly_diff_percent,39.34116331096197
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[125].monthly_diff,35742
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[125].monthly_diff_percent,39.97986577181208
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[126].monthly_diff,36568
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[126].monthly_diff_percent,40.903803131991054
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[127].monthly_diff,37519
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[127].monthly_diff_percent,41.9675615212528
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[128].monthly_diff,38373
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[128].monthly_diff_percent,42.92281879194631
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[129].monthly_diff,40139
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[129].monthly_diff_percent,44.89821029082774
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[130].monthly_diff,41263
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[130].monthly_diff_percent,46.155480984340045
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[131].monthly_diff,42236
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[131].monthly_diff_percent,47.24384787472036
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[132].monthly_diff,43708
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[132].monthly_diff_percent,48.8903803131991
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[133].monthly_diff,45045
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[133].monthly_diff_percent,50.38590604026846
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[134].monthly_diff,46288
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[134].monthly_diff_percent,51.77628635346756
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[135].monthly_diff,48250
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[135].monthly_diff_percent,54.468690380772834
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[136].monthly_diff,44549
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[136].monthly_diff_percent,50.290687829493244
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[137].monthly_diff,30106
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[137].monthly_diff_percent,29.665175492186112
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[138].monthly_diff,27236
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[138].monthly_diff_percent,26.158781382661978
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[139].monthly_diff,21270
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[139].monthly_diff_percent,19.74160494514674
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[140].monthly_diff,13925
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[140].monthly_diff_percent,12.552056103409113
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[141].monthly_diff,11357
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[141].monthly_diff_percent,10.005638468451007
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[142].monthly_diff,9068
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[142].monthly_diff_percent,7.82824140818564
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[143].monthly_diff,8902
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[143].monthly_diff_percent,7.571788241698421
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[144].monthly_diff,9230
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[144].monthly_diff_percent,7.784168536104036
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[145].monthly_diff,10304
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[145].monthly_diff_percent,8.635239891053844
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[146].monthly_diff,11311
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[146].monthly_diff_percent,9.40654990602598
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[147].monthly_diff,12254
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[147].monthly_diff_percent,10.08302408438999
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[148].monthly_diff,11516
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[148].monthly_diff_percent,9.418577071866132
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[149].monthly_diff,13128
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[149].monthly_diff_percent,10.67273688061461
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[150].monthly_diff,15926
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[150].monthly_diff_percent,12.843030522962785
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[151].monthly_diff,17211
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[151].monthly_diff_percent,13.852468912229869
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[152].monthly_diff,18723
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[152].monthly_diff_percent,15.029982901317322
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[153].monthly_diff,20062
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[153].monthly_diff_percent,16.031388342842533
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[154].monthly_diff,21236
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[154].monthly_diff_percent,16.858249714213134
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[155].monthly_diff,20285
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[155].monthly_diff_percent,15.982634593717252
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[156].monthly_diff,22956
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[156].monthly_diff_percent,17.9662369984269
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[157].monthly_diff,22486
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[157].monthly_diff_percent,17.358478913686227
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[158].monthly_diff,21362
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[158].monthly_diff_percent,16.34892815869833
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[159].monthly_diff,22470
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[159].monthly_diff_percent,17.069798535355073
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[160].monthly_diff,21936
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[160].monthly_diff_percent,16.479850948102293
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[161].monthly_diff,21825
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[161].monthly_diff_percent,16.23340399419837
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[162].monthly_diff,21490
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[162].monthly_diff_percent,15.837804374742056
api__artist__240495__stat__spotify__field-listeners__since-2024-01-01__until-2024-12-31,200,True,obj.listeners[163].monthly_diff,20345
